STATEFP,COUNTYFP,TRACTCE,GEOID,GEOIDFQ,NAME_x,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geometry,NAME_y,B01003_001E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_007E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_031E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B17001_001E,B17001_002E,B03003_001E,B03003_003E,B05002_001E,B05002_013E,state,county,tract,pop,kids,hh25,gapA,gapB,cty
36,059,517202,36059517202,1400000US36059517202,5172.02,Census Tract 5172.02,G5020,S,1468175,0,+40.8532558,-073.6272637,"POLYGON ((-73.635811 40.84685, -73.635794 40.847253, -73.635788 40.847297, -73.635781 40.847601, -73.635706 40.847935, -73.635688 40.847996, -73.635489 40.84888, -73.635463 40.849022, -73.635453 40.849184, -73.635443 40.849252, -73.635384 40.850404, -73.635378 40.850519, -73.635358 40.851004, -73.635323 40.851333, -73.635256 40.851751, -73.635241 40.851882, -73.635112 40.852276, -73.635076 40.852364, -73.635044 40.852481, -73.634991 40.852671, -73.634837 40.853099, -73.634756 40.853234, -73.634687 40.853288, -73.634567 40.853444, -73.634502 40.853502, -73.633387 40.853669, -73.632928 40.853727, -73.63139 40.853946, -73.630859 40.854022, -73.630743 40.854066, -73.630065 40.853754, -73.630035 40.853913, -73.630016 40.854154, -73.629949 40.854527, -73.629946 40.854576, -73.629932 40.854773, -73.630069 40.855049, -73.630155 40.85517, -73.630252 40.855275, -73.630417 40.855423, -73.63045 40.855462, -73.63046 40.855492, -73.630548 40.855561, -73.630629 40.855693, -73.630654 40.855715, -73.630661 40.855773, -73.630711 40.855885, -73.630732 40.855962, -73.630757 40.85616, -73.630748 40.856336, -73.630719 40.856456, -73.630671 40.856582, -73.630605 40.856807, -73.63058 40.856975, -73.630769 40.857088, -73.63093 40.857203, -73.630974 40.85739, -73.631 40.857813, -73.631063 40.85802, -73.63104 40.858056, -73.630948 40.858157, -73.630575 40.858215, -73.630373 40.858231, -73.630199 40.858228, -73.629912 40.858204, -73.62994 40.85865, -73.629989 40.859141, -73.629991 40.859254, -73.630108 40.859808, -73.628117 40.859906, -73.627213 40.859949, -73.626422 40.859983, -73.626311 40.859999, -73.626184 40.860024, -73.625938 40.860009, -73.625603 40.860003, -73.625392 40.860073, -73.625142 40.860127, -73.624881 40.860203, -73.624129 40.860485, -73.624009 40.86053, -73.623983 40.860535, -73.62286 40.86096, -73.622599 40.861048, -73.622422 40.86082, -73.622088 40.860542, -73.621671 40.86023, -73.621501 40.86011, -73.6214 40.860026, -73.62136 40.859993, -73.621106 40.859782, -73.620974 40.859659, -73.620919 40.859608, -73.620797 40.859479, -73.620642 40.8593, -73.620487 40.859089, -73.62037 40.858778, -73.620306 40.858585, -73.620129 40.858052, -73.619976 40.857635, -73.619924 40.857461, -73.61989 40.857382, -73.619855 40.857228, -73.619715 40.856426, -73.619698 40.856275, -73.619669 40.856015, -73.619609 40.855349, -73.619559 40.854684, -73.61954 40.854533, -73.619521 40.854356, -73.619319 40.853252, -73.619272 40.852992, -73.619204 40.852619, -73.620116 40.851905, -73.620212 40.851834, -73.621539 40.850855, -73.622671 40.850299, -73.624571 40.848806, -73.625472 40.848099, -73.626772 40.847499, -73.631394 40.846428, -73.635706 40.846082, -73.635763 40.846218, -73.635805 40.846515, -73.635811 40.84685))",Census Tract 5172.02; Nassau County; New York,3668.0,87.0,301.0,146.0,23.0,0.0,77.0,21.0,0.0,107.0,27.0,1417.0,312.0,120.0,15.0,0.0,3619.0,1355.0,3668.0,1366.0,3668.0,1149.0,36,059,517202,3668.0,762.0,447.0,True,True,Nassau
36,059,517201,36059517201,1400000US36059517201,5172.01,Census Tract 5172.01,G5020,S,1240820,0,+40.8592539,-073.6339094,"POLYGON ((-73.647053 40.852786, -73.64696 40.852847, -73.646762 40.852977, -73.646516 40.853157, -73.64624 40.853324, -73.644761 40.854063, -73.64421 40.85435, -73.643589 40.854655, -73.643456 40.854721, -73.643195 40.854838, -73.642978 40.854963, -73.642758 40.855138, -73.642234 40.855554, -73.642136 40.855606, -73.641089 40.855998, -73.640878 40.856063, -73.640694 40.856131, -73.640117 40.856313, -73.640293 40.856536, -73.640487 40.856828, -73.640661 40.857074, -73.640672 40.857258, -73.640528 40.857463, -73.640072 40.857755, -73.639974 40.857805, -73.639838 40.857895, -73.638032 40.858902, -73.637945 40.858965, -73.636827 40.859725, -73.636363 40.860055, -73.636174 40.860167, -73.635884 40.860282, -73.635667 40.860336, -73.635378 40.860357, -73.635162 40.860351, -73.634999 40.860356, -73.634678 40.860325, -73.634211 40.860298, -73.634156 40.860584, -73.634102 40.861177, -73.634116 40.861224, -73.634093 40.861314, -73.634068 40.861476, -73.634044 40.861742, -73.634018 40.861874, -73.63393 40.862232, -73.63388 40.862419, -73.633863 40.862488, -73.633828 40.862603, -73.633817 40.862641, -73.633802 40.862691, -73.633756 40.862894, -73.63376 40.862916, -73.633684 40.863174, -73.633621 40.863479, -73.633544 40.863758, -73.63382 40.863815, -73.633993 40.863872, -73.634065 40.86388, -73.634368 40.863964, -73.634542 40.86403, -73.63505 40.864268, -73.635219 40.864367, -73.635417 40.864511, -73.635493 40.864536, -73.635655 40.864646, -73.635753 40.864696, -73.635914 40.86488, -73.635907 40.864949, -73.635881 40.865018, -73.63587 40.865047, -73.63584 40.865253, -73.63583 40.865329, -73.635713 40.86617, -73.635649 40.866626, -73.635588 40.867121, -73.635541 40.867659, -73.635533 40.867867, -73.635561 40.867956, -73.63557 40.868033, -73.635539 40.86815, -73.63552 40.868189, -73.635433 40.868301, -73.635308 40.868427, -73.635139 40.868596, -73.634949 40.868583, -73.6346 40.868562, -73.634285 40.868528, -73.633433 40.868377, -73.632927 40.868299, -73.632587 40.868276, -73.63172 40.868245, -73.631652 40.868241, -73.631383 40.868227, -73.631113 40.868197, -73.630911 40.868004, -73.630865 40.867858, -73.630853 40.867773, -73.630782 40.867254, -73.630747 40.866947, -73.630752 40.86676, -73.630782 40.866563, -73.63086 40.866312, -73.630915 40.866129, -73.630951 40.866064, -73.631054 40.865757, -73.631109 40.86568, -73.631178 40.865548, -73.6312 40.865472, -73.631372 40.865211, -73.631375 40.865176, -73.631514 40.864957, -73.631561 40.864902, -73.631605 40.864828, -73.631616 40.864781, -73.631703 40.864651, -73.631766 40.864557, -73.631773 40.864518, -73.631824 40.864433, -73.631839 40.864387, -73.631846 40.864343, -73.631853 40.864198, -73.631447 40.864075, -73.631273 40.864042, -73.630413 40.863916, -73.629893 40.863867, -73.629622 40.86386, -73.629242 40.863846, -73.628106 40.863747, -73.628057 40.863743, -73.627681 40.863684, -73.626798 40.863455, -73.626635 40.863409, -73.626331 40.863351, -73.626158 40.863303, -73.625811 40.863253, -73.625233 40.86321, -73.624886 40.863154, -73.624537 40.863084, -73.624295 40.863008, -73.624149 40.862931, -73.62366 40.862622, -73.623491 40.862457, -73.623361 40.862345, -73.623261 40.862221, -73.623188 40.862087, -73.622724 40.861234, -73.622599 40.861048, -73.62286 40.86096, -73.623983 40.860535, -73.624009 40.86053, -73.624129 40.860485, -73.624881 40.860203, -73.625142 40.860127, -73.625392 40.860073, -73.625603 40.860003, -73.625938 40.860009, -73.626184 40.860024, -73.626311 40.859999, -73.626422 40.859983, -73.627213 40.859949, -73.628117 40.859906, -73.630108 40.859808, -73.629991 40.859254, -73.629989 40.859141, -73.62994 40.85865, -73.629912 40.858204, -73.630199 40.858228, -73.630373 40.858231, -73.630575 40.858215, -73.630948 40.858157, -73.63104 40.858056, -73.631063 40.85802, -73.631 40.857813, -73.630974 40.85739, -73.63093 40.857203, -73.630769 40.857088, -73.63058 40.856975, -73.630605 40.856807, -73.630671 40.856582, -73.630719 40.856456, -73.630748 40.856336, -73.630757 40.85616, -73.630732 40.855962, -73.630711 40.855885, -73.630661 40.855773, -73.630654 40.855715, -73.630629 40.855693, -73.630548 40.855561, -73.63046 40.855492, -73.63045 40.855462, -73.630417 40.855423, -73.630252 40.855275, -73.630155 40.85517, -73.630069 40.855049, -73.629932 40.854773, -73.629946 40.854576, -73.629949 40.854527, -73.630016 40.854154, -73.630035 40.853913, -73.630065 40.853754, -73.630743 40.854066, -73.630859 40.854022, -73.63139 40.853946, -73.632928 40.853727, -73.633387 40.853669, -73.634502 40.853502, -73.634382 40.853679, -73.634345 40.853756, -73.63433 40.853822, -73.634337 40.853931, -73.636002 40.85346, -73.636529 40.8534, -73.637572 40.853299, -73.638172 40.853199, -73.639472 40.852999, -73.640164 40.852742, -73.64127 40.85236, -73.641764 40.852208, -73.64221 40.852068, -73.642277 40.852255, -73.642352 40.852343, -73.642406 40.852387, -73.642475 40.852432, -73.642521 40.852462, -73.642594 40.852495, -73.642651 40.852509, -73.642742 40.852509, -73.64281 40.852498, -73.642941 40.852463, -73.643245 40.852348, -73.643501 40.852271, -73.643636 40.852322, -73.64365 40.852347, -73.643725 40.852413, -73.643747 40.852457, -73.643863 40.853208, -73.643913 40.853185, -73.644231 40.853106, -73.645136 40.852903, -73.645285 40.85286, -73.645484 40.852786, -73.645796 40.852623, -73.645995 40.852469, -73.647234 40.852682, -73.647053 40.852786))",Census Tract 5172.01; Nassau County; New York,3863.0,86.0,213.0,193.0,0.0,14.0,73.0,176.0,199.0,54.0,0.0,1870.0,438.0,191.0,27.0,74.0,3863.0,1251.0,3863.0,1277.0,3863.0,1128.0,36,059,517201,3863.0,994.0,730.0,True,True,Nassau
36,059,300902,36059300902,1400000US36059300902,3009.02,Census Tract 3009.02,G5020,S,7140468,0,+40.7764496,-073.6778466,"POLYGON ((-73.703827 40.769169, -73.703639 40.769389, -73.703551 40.769649, -73.703501 40.76996, -73.703385 40.770882, -73.70338 40.771135, -73.703406 40.771958, -73.703402 40.772165, -73.702575 40.772201, -73.701275 40.772301, -73.701075 40.771501, -73.698775 40.771901, -73.699175 40.773301, -73.696274 40.773001, -73.696074 40.777101, -73.692974 40.776901, -73.693274 40.776301, -73.690574 40.775901, -73.690674 40.775301, -73.688154 40.775979, -73.688074 40.776001, -73.688245 40.779074, -73.688274 40.779601, -73.686574 40.779801, -73.686374 40.778901, -73.683474 40.778801, -73.68423 40.780821, -73.686559 40.787559, -73.686675 40.787894, -73.687106 40.788326, -73.687528 40.788763, -73.687665 40.788783, -73.68795 40.78894, -73.688048 40.788977, -73.688211 40.789038, -73.689265 40.789435, -73.689496 40.78951, -73.689612 40.789532, -73.689843 40.789524, -73.690341 40.789439, -73.690623 40.789361, -73.690827 40.789287, -73.691259 40.789382, -73.691577 40.789524, -73.691806 40.789714, -73.691981 40.789928, -73.692826 40.791121, -73.692683 40.791345, -73.692609 40.791834, -73.692834 40.791923, -73.693074 40.791973, -73.6932 40.792156, -73.693335 40.792319, -73.692874 40.7924, -73.688874 40.7932, -73.688974 40.7927, -73.688486 40.792631, -73.688274 40.7932, -73.687574 40.7932, -73.688439 40.791283, -73.687274 40.7908, -73.687059 40.790461, -73.685919 40.79006, -73.685991 40.790008, -73.686444 40.789623, -73.686759 40.789352, -73.686028 40.788434, -73.683479 40.787007, -73.680597 40.787405, -73.680748 40.788418, -73.679615 40.788617, -73.679175 40.78869, -73.678465 40.787788, -73.677965 40.787177, -73.675515 40.787699, -73.675196 40.787171, -73.672658 40.787803, -73.671913 40.78774, -73.671749 40.787292, -73.671097 40.787237, -73.670547 40.787481, -73.670925 40.788277, -73.670962 40.788619, -73.671459 40.790644, -73.671855 40.790605, -73.672047 40.791532, -73.670767 40.791702, -73.668692 40.792206, -73.668374 40.791597, -73.667439 40.791849, -73.66743 40.791809, -73.667355 40.7916, -73.667166 40.791166, -73.666766 40.790264, -73.666674 40.790033, -73.666441 40.789528, -73.666362 40.789395, -73.665892 40.789554, -73.66556 40.789621, -73.665386 40.789621, -73.665275 40.789598, -73.665033 40.789483, -73.664903 40.78943, -73.664529 40.789248, -73.66437 40.789187, -73.664226 40.789156, -73.66398 40.789147, -73.663879 40.789158, -73.662708 40.789382, -73.661363 40.789587, -73.660829 40.789656, -73.66073 40.789649, -73.660639 40.789613, -73.660558 40.789549, -73.660515 40.789494, -73.660487 40.789417, -73.66047 40.789088, -73.660421 40.788945, -73.660184 40.788521, -73.660085 40.788302, -73.659999 40.788134, -73.659952 40.788049, -73.659848 40.787933, -73.659636 40.787773, -73.659502 40.787699, -73.659311 40.787608, -73.659163 40.787538, -73.659033 40.787521, -73.65886 40.787531, -73.658614 40.787591, -73.658353 40.787695, -73.65831 40.787703, -73.65818 40.787746, -73.658075 40.787793, -73.657948 40.787825, -73.657601 40.78795, -73.65746 40.788016, -73.657172 40.78817, -73.65686 40.788294, -73.656665 40.788351, -73.656495 40.788389, -73.655718 40.788539, -73.655648 40.788075, -73.655473 40.787222, -73.655348 40.786614, -73.655785 40.786557, -73.655747 40.786355, -73.655277 40.784098, -73.655528 40.784005, -73.65598 40.783836, -73.656403 40.783685, -73.65675 40.783573, -73.657068 40.783511, -73.657298 40.783473, -73.657711 40.783405, -73.657881 40.783404, -73.657408 40.781326, -73.657366 40.781099, -73.657335 40.78094, -73.657305 40.780697, -73.657309 40.780534, -73.657315 40.780258, -73.657312 40.779816, -73.657311 40.779655, -73.656784 40.778922, -73.656609 40.778819, -73.656586 40.778455, -73.656579 40.778338, -73.656545 40.777789, -73.657337 40.777682, -73.657572 40.777658, -73.658305 40.777553, -73.658826 40.777448, -73.659207 40.777338, -73.659237 40.777427, -73.65946 40.77773, -73.659636 40.777911, -73.659798 40.778052, -73.659902 40.778151, -73.660205 40.778401, -73.660347 40.77852, -73.66086 40.778903, -73.661422 40.778669, -73.661845 40.778558, -73.662196 40.77848, -73.662437 40.778421, -73.662652 40.778356, -73.662899 40.778272, -73.663218 40.778155, -73.663432 40.778064, -73.663745 40.777914, -73.664012 40.777777, -73.664506 40.777497, -73.664695 40.77738, -73.664786 40.777318, -73.664878 40.777257, -73.665125 40.777072, -73.665457 40.776788, -73.665542 40.776691, -73.665678 40.776561, -73.665852 40.776381, -73.666355 40.775864, -73.666549 40.775667, -73.666747 40.775461, -73.666801 40.775402, -73.666677 40.774568, -73.666576 40.773739, -73.666952 40.773621, -73.667243 40.773528, -73.667179 40.773251, -73.667706 40.77302, -73.667218 40.770044, -73.666963 40.769629, -73.6668 40.769447, -73.665445 40.768458, -73.665519 40.76844, -73.666868 40.767736, -73.667081 40.7677, -73.667315 40.767638, -73.667473 40.767615, -73.667827 40.767563, -73.668039 40.767519, -73.668909 40.767414, -73.670033 40.767278, -73.67038 40.767227, -73.670579 40.767215, -73.670807 40.76632, -73.670837 40.766034, -73.670824 40.765727, -73.670743 40.765342, -73.670376 40.764298, -73.670201 40.763902, -73.670148 40.763804, -73.670073 40.763696, -73.669976 40.763559, -73.669688 40.763264, -73.668529 40.762272, -73.668715 40.762193, -73.668724 40.762244, -73.669742 40.76314, -73.66997 40.763034, -73.670369 40.762879, -73.670834 40.762708, -73.671111 40.762635, -73.671363 40.762594, -73.671656 40.76257, -73.672649 40.762609, -73.675451 40.762807, -73.682265 40.763306, -73.683962 40.762807, -73.684943 40.762959, -73.68537 40.763143, -73.686996 40.763438, -73.689618 40.764005, -73.689851 40.763997, -73.691882 40.764054, -73.692181 40.764064, -73.693781 40.764116, -73.692377 40.766158, -73.692645 40.76616, -73.692991 40.766145, -73.693338 40.766143, -73.693453 40.766154, -73.693598 40.766185, -73.693792 40.766259, -73.693879 40.766315, -73.69408 40.76648, -73.694328 40.766666, -73.69454 40.766912, -73.694921 40.766843, -73.695203 40.76681, -73.695317 40.766794, -73.695713 40.767167, -73.695837 40.767147, -73.696073 40.767123, -73.696533 40.767093, -73.696934 40.767081, -73.697498 40.767086, -73.69818 40.767131, -73.69858 40.767173, -73.69907 40.767239, -73.699455 40.767313, -73.699796 40.767389, -73.700092 40.767461, -73.700267 40.767509, -73.70108 40.767806, -73.702127 40.768237, -73.702786 40.768498, -73.703643 40.768857, -73.703936 40.768975, -73.703827 40.769169))",Census Tract 3009.02; Nassau County; New York,5425.0,86.0,120.0,50.0,18.0,33.0,216.0,153.0,203.0,36.0,20.0,2319.0,45.0,19.0,15.0,63.0,5425.0,178.0,5425.0,376.0,5425.0,1474.0,36,059,300902,5425.0,882.0,142.0,False,False,Nassau
36,059,300901,36059300901,1400000US36059300901,3009.01,Census Tract 3009.01,G5020,S,4792700,128626,+40.7638827,-073.7111116,"POLYGON ((-73.729697 40.772898, -73.72892 40.773198, -73.728823 40.77306, -73.727831 40.773286, -73.726844 40.773448, -73.725775 40.773701, -73.724375 40.774301, -73.717578 40.776284, -73.716968 40.775201, -73.716651 40.775305, -73.716056 40.775591, -73.716816 40.776759, -73.717307 40.777227, -73.718393 40.778087, -73.718449 40.778874, -73.717229 40.779358, -73.718115 40.780817, -73.718364 40.781227, -73.717789 40.781481, -73.717726 40.781508, -73.717648 40.781543, -73.717116 40.781767, -73.716821 40.781898, -73.716192 40.782171, -73.715942 40.782286, -73.714577 40.780455, -73.714042 40.780496, -73.713117 40.780565, -73.71296 40.780581, -73.710819 40.780746, -73.710381 40.780787, -73.708963 40.780895, -73.708703 40.780919, -73.70807 40.780902, -73.707593 40.780932, -73.707258 40.781028, -73.707266 40.781074, -73.707297 40.781265, -73.707332 40.781536, -73.707366 40.781876, -73.707439 40.782413, -73.706067 40.782573, -73.70533 40.78267, -73.704636 40.782743, -73.704401 40.782778, -73.704362 40.782692, -73.704322 40.782607, -73.704199 40.782623, -73.704182 40.782303, -73.704232 40.782298, -73.704283 40.782294, -73.70462 40.782266, -73.705275 40.782201, -73.705155 40.781531, -73.70452 40.781582, -73.704298 40.781596, -73.704077 40.781611, -73.704007 40.781623, -73.703874 40.781202, -73.703529 40.781021, -73.703439 40.780731, -73.703366 40.780505, -73.703331 40.780396, -73.703157 40.779857, -73.703094 40.779588, -73.70305 40.779343, -73.703009 40.77912, -73.703002 40.779082, -73.702954 40.778588, -73.702932 40.778566, -73.702929 40.778358, -73.702952 40.778182, -73.702968 40.777699, -73.703053 40.776502, -73.70305 40.776426, -73.703029 40.776382, -73.703036 40.776257, -73.703586 40.776114, -73.704432 40.776003, -73.704386 40.773376, -73.703745 40.773417, -73.70328 40.773415, -73.703306 40.773264, -73.703396 40.772419, -73.703402 40.772165, -73.703406 40.771958, -73.70338 40.771135, -73.703385 40.770882, -73.703501 40.76996, -73.703551 40.769649, -73.703639 40.769389, -73.703827 40.769169, -73.703936 40.768975, -73.703643 40.768857, -73.702786 40.768498, -73.702127 40.768237, -73.70108 40.767806, -73.700267 40.767509, -73.700092 40.767461, -73.699796 40.767389, -73.699455 40.767313, -73.69907 40.767239, -73.69858 40.767173, -73.69818 40.767131, -73.697498 40.767086, -73.696934 40.767081, -73.696533 40.767093, -73.696073 40.767123, -73.695837 40.767147, -73.695713 40.767167, -73.695317 40.766794, -73.695203 40.76681, -73.694921 40.766843, -73.69454 40.766912, -73.694328 40.766666, -73.69408 40.76648, -73.693879 40.766315, -73.693792 40.766259, -73.693598 40.766185, -73.693453 40.766154, -73.693338 40.766143, -73.692991 40.766145, -73.692645 40.76616, -73.692377 40.766158, -73.693781 40.764116, -73.694063 40.762207, -73.69409 40.762021, -73.694155 40.761314, -73.691685 40.762691, -73.689643 40.763075, -73.689601 40.762885, -73.689511 40.762487, -73.689225 40.761319, -73.689218 40.76129, -73.688929 40.760167, -73.688925 40.760094, -73.68892 40.76007, -73.688908 40.76001, -73.688896 40.759955, -73.688883 40.759887, -73.688817 40.759123, -73.688778 40.75876, -73.691696 40.758735, -73.691784 40.757181, -73.692887 40.75754, -73.693579 40.757725, -73.694178 40.75782, -73.694351 40.757836, -73.695651 40.75805, -73.695721 40.758061, -73.696385 40.758183, -73.696817 40.758276, -73.698202 40.756889, -73.704337 40.756458, -73.703623 40.754788, -73.701776 40.752654, -73.701633 40.752493, -73.702178 40.752886, -73.702735 40.753251, -73.702968 40.753383, -73.703203 40.753515, -73.703336 40.753599, -73.703468 40.753683, -73.705271 40.75477, -73.70619 40.755301, -73.707008 40.755758, -73.707825 40.756216, -73.708129 40.756414, -73.709374 40.757227, -73.709501 40.75731, -73.710112 40.757708, -73.710606 40.75803, -73.710858 40.758195, -73.711341 40.758513, -73.711548 40.758649, -73.712034 40.758968, -73.712108 40.759017, -73.712449 40.759242, -73.712605 40.759328, -73.712761 40.759415, -73.712898 40.75949, -73.713325 40.75973, -73.713498 40.759832, -73.713632 40.75992, -73.713656 40.759936, -73.714126 40.760245, -73.716068 40.761462, -73.716082 40.761451, -73.716599 40.761768, -73.719166 40.763334, -73.719528 40.763556, -73.720138 40.763928, -73.720507 40.764151, -73.72058 40.764195, -73.720999 40.764454, -73.721059 40.764499, -73.721231 40.764607, -73.721514 40.764775, -73.721616 40.764841, -73.721143 40.764873, -73.721462 40.765029, -73.720823 40.765135, -73.720589 40.765174, -73.720445 40.765198, -73.720506 40.769338, -73.720569 40.7694, -73.720919 40.769386, -73.721886 40.769349, -73.7223 40.769341, -73.722884 40.769294, -73.723028 40.769281, -73.723303 40.769241, -73.723563 40.769222, -73.724632 40.769101, -73.724998 40.769068, -73.725134 40.769053, -73.725188 40.769042, -73.725549 40.769002, -73.726756 40.768868, -73.726925 40.770756, -73.727361 40.770812, -73.727542 40.770739, -73.728447 40.770663, -73.728714 40.770974, -73.7287 40.771101, -73.728989 40.771542, -73.72908 40.771601, -73.729177 40.771645, -73.729491 40.772132, -73.729463 40.772219, -73.729697 40.772898))",Census Tract 3009.01; Nassau County; New York,2825.0,33.0,69.0,165.0,109.0,8.0,21.0,78.0,192.0,34.0,61.0,740.0,11.0,5.0,16.0,3.0,2508.0,59.0,2825.0,161.0,2825.0,927.0,36,059,300901,2825.0,701.0,35.0,False,False,Nassau
36,059,303204,36059303204,1400000US36059303204,3032.04,Census Tract 3032.04,G5020,S,1569520,10307,+40.7400360,-073.6641093,"POLYGON ((-73.67321 40.751188, -73.673043 40.750861, -73.672952 40.750724, -73.672886 40.750656, -73.672617 40.750431, -73.672535 40.750363, -73.67213 40.750041, -73.671779 40.74979, -73.671658 40.749718, -73.67124 40.749468, -73.671093 40.749361, -73.670981 40.749264, -73.670856 40.749116, -73.67082 40.749067, -73.670397 40.748488, -73.670209 40.748284, -73.669921 40.748026, -73.669232 40.747478, -73.669034 40.747333, -73.66801 40.746614, -73.667708 40.746405, -73.666985 40.745899, -73.666783 40.745747, -73.666212 40.745386, -73.666035 40.745275, -73.664866 40.744599, -73.663466 40.743789, -73.663207 40.743648, -73.662776 40.743441, -73.661975 40.743057, -73.661572 40.742894, -73.661356 40.742827, -73.661125 40.742772, -73.660344 40.742646, -73.659971 40.742589, -73.659859 40.742572, -73.657954 40.743486, -73.657663 40.743626, -73.65724 40.743796, -73.657119 40.743845, -73.656644 40.74331, -73.656573 40.743224, -73.656052 40.74266, -73.655757 40.742328, -73.655542 40.742078, -73.655249 40.741733, -73.65505 40.741498, -73.654741 40.741133, -73.654236 40.74054, -73.654054 40.740324, -73.653729 40.739939, -73.653197 40.739308, -73.652855 40.738898, -73.65188 40.73773, -73.651859 40.737706, -73.651601 40.737432, -73.651311 40.73714, -73.651299 40.737128, -73.651696 40.737069, -73.651763 40.737057, -73.653569 40.736788, -73.655335 40.736526, -73.656238 40.736395, -73.656274 40.73639, -73.656788 40.736324, -73.657604 40.736207, -73.657791 40.736191, -73.658577 40.736063, -73.659085 40.735946, -73.659792 40.735829, -73.660657 40.735686, -73.660886 40.735648, -73.661419 40.735558, -73.662155 40.735426, -73.663261 40.735249, -73.663467 40.735203, -73.663752 40.73516, -73.664049 40.73512, -73.664306 40.735085, -73.664591 40.735045, -73.664735 40.735026, -73.664957 40.734973, -73.665613 40.734877, -73.665837 40.734844, -73.665903 40.734834, -73.66661 40.734706, -73.666718 40.734695, -73.666807 40.734685, -73.667402 40.734596, -73.667654 40.734541, -73.667771 40.734515, -73.668487 40.734418, -73.668586 40.734403, -73.668816 40.734367, -73.669366 40.734279, -73.669474 40.734262, -73.669844 40.734206, -73.669998 40.734182, -73.670358 40.734113, -73.670445 40.734096, -73.670745 40.734049, -73.671087 40.733995, -73.671182 40.734005, -73.671199 40.734135, -73.671207 40.734201, -73.671208 40.734805, -73.671178 40.73543, -73.671156 40.736469, -73.671184 40.737082, -73.671294 40.737866, -73.671369 40.738414, -73.671395 40.738638, -73.671432 40.738995, -73.671456 40.739105, -73.671506 40.739393, -73.671585 40.739793, -73.671647 40.740141, -73.67168 40.740481, -73.671702 40.740932, -73.671727 40.741186, -73.671742 40.741339, -73.671741 40.741581, -73.671726 40.741724, -73.671688 40.741858, -73.671676 40.741916, -73.671611 40.742223, -73.671588 40.742636, -73.671567 40.743112, -73.671574 40.743353, -73.671566 40.743414, -73.67159 40.743568, -73.671702 40.744034, -73.671806 40.744441, -73.671841 40.744639, -73.672047 40.74621, -73.672057 40.746286, -73.672124 40.746627, -73.672711 40.748347, -73.673028 40.749618, -73.673062 40.749756, -73.673134 40.750196, -73.673142 40.750478, -73.673147 40.750668, -73.67321 40.751188))",Census Tract 3032.04; Nassau County; New York,4787.0,141.0,163.0,117.0,147.0,40.0,158.0,103.0,120.0,38.0,162.0,1433.0,33.0,9.0,53.0,49.0,4787.0,104.0,4787.0,635.0,4787.0,1563.0,36,059,303204,4787.0,987.0,144.0,False,False,Nassau
